POLLUTANT_CODE,POLLUTANT_CODE_DESC,HAP_CATEGORY_NAME,Chemical Formula,Molecular Weight,ACTIVE,LAST_MODIFICATION_DATE,VALID_V20,VALID_V30,COMMENT,Urban HAP 33,Urban HAP_baseline_33,NATO_TEQ,WHO_TEQ,I_TEQ,OzonePrecursor,PMPrecursor,HAP_or_CAP,Pollutant_Rank
8007452,Coal Tar,Polycyclic Organic Matter as non-15 PAH,,,Y,3/13/2003 9:14,N,Y,,1,1,,,,1,1,HAP,1
8030704,Manganese Tallate,Manganese Compounds,,,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
80626,Methyl Methacrylate,Methyl Methacrylate,C5H8O2,100.12,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
822060,Hexamethylene Diisocyanate,Hexamethylene Diisocyanate, C8H12N2O2,168.2,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
82688,Pentachloronitrobenzene,Pentachloronitrobenzene (Quintobenzene),C6Cl5NO2,295.34,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
832699,1-Methylphenanthrene,Polycyclic Organic Matter as non-15 PAH,C15H12,192,Y,3/13/2003 9:14,N,Y,,0,0,,,,1,1,HAP,1
83329,Acenaphthene,Polycyclic Organic Matter as 15-PAH,C12H10,154.21,Y,11/26/2001 11:02,Y,Y,,0,1,,,,1,1,HAP,1
84742,Dibutyl Phthalate,Dibutyl Phthalate,C16H22O4,278.35,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
85018,Phenanthrene,Polycyclic Organic Matter as 15-PAH,C14H10,178.23,Y,11/26/2001 11:02,Y,Y,,0,1,,,,1,1,HAP,1
85449,Phthalic Anhydride,Phthalic Anhydride,C8H4O3,148.12,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
86737,Fluorene,Polycyclic Organic Matter as 15-PAH,C13H10,166.22,Y,11/26/2001 11:02,Y,Y,,0,1,,,,1,1,HAP,1
87683,Hexachlorobutadiene,Hexachlorobutadiene,C4Cl6,260.76,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
87865,Pentachlorophenol,Pentachlorophenol,C6HCl5O,266.34,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
88,Alkylated Lead,Lead Compounds,,,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,1
88062,"2,4,6-Trichlorophenol","2,4,6-Trichlorophenol",C6H3Cl3O,197.45,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
90040,o-Anisidine,o-Anisidine,C7H9NO,123.15,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
90120,1-Methylnaphthalene,Polycyclic Organic Matter as non-15 PAH,C19H14,142.2,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
9016459,Nonyl Phenyl Polyethylene Glycol Ether,,,,N,9/19/2002 0:00,Y,N,,0,0,,,,0,0,,
9036195,"Glycols, Polyethylene, Mono(1,1,3,3-Tetramethylbutylphenyl) Ether",,,,N,9/19/2002 0:00,Y,N,,0,0,,,,0,0,,
9038953,"Glycols, Polyethylene, Polypropylene Monobutyl Ether (Nonionic)",,,,N,9/19/2002 0:00,Y,N,,0,0,,,,0,0,,
91203,Naphthalene,Naphthalene,C10H8,128.16,Y,11/26/2001 11:02,Y,Y,,0,1,,,,1,1,HAP,1
91225,Quinoline,Quinoline,C9H7N,129.16,Y,11/26/2001 11:02,Y,Y,,1,1,,,,1,1,HAP,1
91576,2-Methylnaphthalene,Polycyclic Organic Matter as non-15 PAH,C11H10,142.2,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
91587,2-Chloronaphthalene,Polycyclic Organic Matter as non-15 PAH,C10H7Cl,162.62,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
91941,"3,3'-Dichlorobenzidene","3,3'-Dichlorobenzidene",C12H10Cl2N2,153.13,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
92,Antimony & Compounds,Antimony Compounds,,,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,2
92203026,"Phosphoric Acid,Rx P",Phosphorus Compounds,,,N,5/5/2004 10:07,Y,N,The pollutant is no longer active.,0,0,,,,0,1,,
92524,Biphenyl,Biphenyl,C12H10,154.21,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
92671,4-Aminobiphenyl,4-Aminobiphenyl,C12H11N,169.23,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
92875,Benzidine,Benzidine,C12H12N2,184.24,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
92933,4-Nitrobiphenyl,4-Nitrobiphenyl, C12H9NO2,199.21,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
929373,Diethylene Glycol Monovinyl Ether,Glycol Ethers,C6H12O3,132.36,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
93,Arsenic & Compounds (Inorganic Including Arsine),Arsenic Compounds(Inorganic Including Arsine),,,Y,11/26/2001 11:02,Y,Y,,1,1,,,,0,1,HAP,2
94757,"2,4-Dichlorophenoxy Acetic Acid","2,4-D (2,4-Dichlorophenoxyacetic Acid)(Including Salts And Esters)",C8H6Cl2O3,221.04,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
95476,o-Xylene,Xylenes (Mixed Isomers),C8H10,106.17,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
95487,o-Cresol,Cresol/Cresylic Acid (Mixed Isomers),C7H8O,108.14,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
95534,o-Toluidine,o-Toluidine,C7H9N,107.16,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
95807,"Toluene-2,4-Diamine","Toluene-2,4-Diamine",C7H10N2,122.17,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
95954,"2,4,5-Trichlorophenol","2,4,5-Trichlorophenol",C6H3Cl3O,197.45,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
96093,Styrene Oxide,Styrene Oxide,C8H8O,120.15,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
96128,"1,2-Dibromo-3-Chloropropane","1,2-Dibromo-3-Chloropropane",C3H5Br2Cl,236.33,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
96457,Ethylene Thiourea,Ethylene Thiourea,C3H6N2S,102.16,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,1,HAP,1
98077,Benzotrichloride,Benzotrichloride,C7H5Cl3,195.47,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,1,HAP,1
98828,Cumene,Cumene,C9H12,120.19,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
98862,Acetophenone,Acetophenone,C8H8O,120.15,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
98953,Nitrobenzene,Nitrobenzene,C6H5NO2,123.11,Y,11/26/2001 11:02,Y,Y,,0,0,,,,1,0,HAP,1
CH4,Methane,,,,N,3/13/2003 8:44,Y,N,,0,0,,,,0,0,,
CO,Carbon Monoxide,CO,,,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,0,CAP,1
CO2,Carbon Dioxide,,,,N,3/13/2003 8:44,Y,N,,0,0,,,,0,0,,
EC,Elemental Carbons,,,,N,3/13/2003 8:44,Y,N,,0,0,,,,0,0,,
HC,Hydrocarbons,,,,N,3/13/2003 8:44,Y,N,,0,0,,,,0,0,,
ISO,Isoprene,,,,N,3/13/2003 8:44,Y,N,,0,0,,,,0,0,,
MONO,Monoterpines,,,,N,3/13/2003 8:44,Y,N,,0,0,,,,0,0,,
N2O,Nitrous Oxide,,,,N,5/24/2005,Y,N,"Updated ""0"" to ""O"" in N2O.",0,0,,,,0,0,,
NH3,Ammonia,NH3,NH3,17.03,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,0,CAP,1
NMHC,Nonmethane Hydrocarbons,,,,N,3/13/2003 8:44,Y,N,,0,0,,,,0,0,,
NMOC,Nonmethane Organic Compounds,,,,N,3/13/2003 8:44,Y,N,,0,0,,,,0,0,,
NMOG,Nonmethane Organic Gases,,,,N,3/13/2003 8:44,Y,N,,0,0,,,,0,0,,
NO,Nitric Oxides,,,,N,9/19/2002 0:00,N,N,,0,0,,,,0,0,,
NOX,Nitrogen Oxides,NOX,,,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,0,CAP,1
NOY,Nitrogen Oxides Plus Secondary Compounds,,,,N,9/19/2002 0:00,N,N,,0,0,,,,0,0,,
NY059280,Nickel (NI 059),Nickel Compounds,,,N,5/5/2004 10:07,N,N,The pollutant is no longer active.  The correct pollutant code is 14336700.,1,1,,,,0,1,,
OC,Organic Compounds,,,,N,3/13/2003 8:44,Y,N,,0,0,,,,0,0,,
OZ,Ozone,,,,N,9/19/2002 0:00,N,N,,0,0,,,,0,0,,
PB,Lead,,,,N,9/19/2002 0:00,N,N,,0,0,,,,0,0,,
PM,Particulate Matter,,,,N,9/19/2002 0:00,N,N,,0,0,,,,0,0,,
PM10,Particulate Matter Less Than or Equal To 10 Micrometers,,,,N,9/19/2002 0:00,N,N,,0,0,,,,0,0,,
PM10-FIL,"Primary PM10, Filterable Portion Only",PM,,,Y,9/19/2002 11:29,Y,Y,,0,0,,,,0,0,CAP,1
PM10-PRI,Primary PM10 (Includes Filterables + Condensibles),PM,,,Y,9/19/2002 11:29,Y,Y,,0,0,,,,0,0,CAP,1
PM25,Particulate Matter Less Than Or Equal To 2.5 Micrometers,,,,N,9/19/2002 0:00,N,N,,0,0,,,,0,0,,
PM25-FIL,"Primary PM2.5, Filterable Portion Only",PM,,,Y,9/19/2002 11:29,Y,Y,,0,0,,,,0,0,CAP,1
PM25-PRI,Primary PM2.5 (Includes Filterables + Condensibles),PM,,,Y,9/19/2002 11:29,Y,Y,,0,0,,,,0,0,CAP,1
PM-CON,Primary PM Condensible Portion Only (All Less Than 1 Micron),PM,,,Y,9/19/2002 11:29,Y,Y,,0,0,,,,0,0,CAP,1
PM-FIL,"Primary PM, Filterable Portion Only",PM,,,Y,9/19/2002 11:29,Y,Y,,0,0,,,,0,0,CAP,1
PM-PRI,Primary PM (Includes Filterables + Condensibles),PM,,,Y,9/19/2002 11:29,Y,Y,,0,0,,,,0,0,CAP,1
ROG,Reactive Organic Gases,,,,N,3/13/2003 8:44,Y,N,,0,0,,,,0,0,,
SO2,Sulfur Dioxide,SO2,SO2,64.06,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,0,CAP,1
SOX,Sulfur Oxides,SOX,,,N,3/13/2003 8:44,Y,N,,0,0,,,,0,0,,
TOG,Total Organic Gases,,,,N,3/13/2003 8:44,Y,N,,0,0,,,,0,0,,
VOC,Volatile Organic Compounds,VOC,,,Y,11/26/2001 11:02,Y,Y,,0,0,,,,0,0,CAP,1
